RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
11,TRUE,0,101,72,10,15,3,6
5,TRUE,1,18,101,12,10,4,4
10,TRUE,0,108,51,10,46,2,7
13,TRUE,0,123,69,7,37,3,7
5,TRUE,1,30,104,45,9,7,4
3,TRUE,1,0,107,33,0,7,0
4,TRUE,0,105,13,2,44,1,10
7,TRUE,0,101,42,10,19,3,4
8,TRUE,1,52,109,39,6,7,4
9,TRUE,1,89,120,34,10,7,3
4,TRUE,0,104,87,1,14,1,4
8,TRUE,1,97,105,41,9,7,4
5,TRUE,0,150,0,2,59,1,10
4,TRUE,1,55,119,56,8,10,3
12,TRUE,1,58,122,30,3,7,1
3,TRUE,1,0,118,24,5,7,3
4,TRUE,0,113,41,10,54,4,7
6,TRUE,0,128,0,9,49,3,10
8,TRUE,1,50,104,61,7,10,3
9,TRUE,0,129,91,9,40,4,6
7,TRUE,1,94,115,26,8,6,3
10,TRUE,1,71,100,29,8,7,4
5,TRUE,1,44,110,32,10,7,4
5,TRUE,0,100,56,1,27,1,7
6,TRUE,1,26,121,37,10,7,4
2,TRUE,0,115,0,10,80,4,10
6,TRUE,1,48,104,56,3,10,2
10,TRUE,1,94,108,28,9,7,4
6,TRUE,1,37,103,35,6,7,4
12,TRUE,1,53,110,15,2,3,1
8,TRUE,1,44,103,29,1,7,1
4,TRUE,0,111,30,7,31,1,6
3,TRUE,1,9,116,62,1,10,1
10,TRUE,1,50,108,35,10,7,3
11,TRUE,0,132,52,2,50,1,10
9,TRUE,1,83,123,58,6,10,4
8,TRUE,0,136,58,10,54,4,10
5,TRUE,1,16,126,39,9,7,2
6,TRUE,0,103,76,7,46,3,10
7,TRUE,1,32,103,41,4,7,1
9,TRUE,0,104,43,10,33,4,7
10,TRUE,1,79,130,57,10,10,4
16,TRUE,0,115,96,0,31,0,7
6,TRUE,0,116,44,4,21,1,7
3,TRUE,0,111,11,3,20,1,7
9,TRUE,1,97,130,52,9,7,4
6,TRUE,1,32,106,28,3,5,1
11,TRUE,1,93,111,30,9,7,4
4,TRUE,1,19,109,78,7,10,3
8,TRUE,1,62,111,46,7,10,3
4,TRUE,1,13,125,58,7,10,3
4,TRUE,0,105,28,2,15,1,4
7,TRUE,1,90,105,52,6,10,1
4,TRUE,0,102,61,2,26,1,7
12,TRUE,1,84,112,19,2,4,2
7,TRUE,0,107,22,10,45,3,10
9,TRUE,0,102,49,9,17,3,4
6,TRUE,1,20,107,15,6,3,4
5,TRUE,1,79,115,32,2,7,2
8,TRUE,0,102,19,1,20,1,7
8,TRUE,1,61,116,29,1,7,1
9,TRUE,1,19,107,23,10,6,4
7,TRUE,1,22,106,21,7,6,3
7,TRUE,1,55,123,33,9,7,3
9,TRUE,1,72,108,48,7,10,4
5,TRUE,1,54,106,25,7,7,4
9,TRUE,0,100,87,8,14,2,4
5,TRUE,0,114,68,0,31,0,7
5,TRUE,1,26,102,37,0,7,0
7,TRUE,1,87,104,31,9,7,3
10,TRUE,0,150,73,0,38,0,7
7,TRUE,1,77,124,51,8,10,4
6,TRUE,1,26,100,26,5,7,2
4,TRUE,0,112,14,1,43,1,7
7,TRUE,1,46,114,28,4,7,1
9,TRUE,1,79,103,27,7,7,4
5,TRUE,0,109,66,8,56,4,10
5,TRUE,1,22,104,38,7,7,3
5,TRUE,1,15,114,60,10,10,4
5,TRUE,1,93,101,22,2,6,1
4,TRUE,1,8,108,47,6,10,1
12,TRUE,0,107,92,5,28,2,7
11,TRUE,0,118,89,8,67,3,10
7,TRUE,1,7,100,14,5,4,1
11,TRUE,0,123,73,6,41,3,7
11,TRUE,1,67,168,61,0,10,0
10,TRUE,1,87,102,12,1,5,1
5,TRUE,0,105,41,3,44,1,7
9,TRUE,1,89,145,74,0,10,0
7,TRUE,1,8,101,21,8,4,3
10,TRUE,1,75,110,30,8,7,3
8,TRUE,0,103,69,1,14,1,4
5,TRUE,1,18,101,39,7,10,3
6,TRUE,0,139,59,0,33,0,7
4,TRUE,1,17,100,11,10,4,4
6,TRUE,1,16,103,32,8,7,4
6,TRUE,1,23,127,42,10,7,3
9,TRUE,0,119,58,8,45,4,7
4,TRUE,1,0,117,67,7,10,3
11,TRUE,0,128,99,8,45,2,6
3,TRUE,0,106,18,1,62,1,10
4,TRUE,1,46,103,45,1,7,1
12,TRUE,0,101,74,8,27,4,4
12,TRUE,0,103,64,6,11,2,4
10,TRUE,0,108,71,10,43,4,10
5,TRUE,1,23,114,31,9,7,4
5,TRUE,0,111,65,8,33,3,7
6,TRUE,1,29,114,67,1,10,1
8,TRUE,1,29,123,29,3,6,2
9,TRUE,1,75,147,57,7,10,3
1,TRUE,0,102,0,3,40,1,7
3,TRUE,1,10,123,36,6,6,4
7,TRUE,1,86,110,31,8,7,3
9,TRUE,1,25,110,28,8,4,4
6,TRUE,1,61,111,47,10,10,4
5,TRUE,1,5,104,28,4,3,2
8,TRUE,1,56,102,32,3,7,1
6,TRUE,0,128,55,7,47,3,7
7,TRUE,1,27,102,16,9,4,4
5,TRUE,0,119,5,2,38,1,7
8,TRUE,1,66,130,40,9,7,4
3,TRUE,1,0,102,41,10,7,3
9,TRUE,1,39,173,59,0,10,0
8,TRUE,0,118,93,6,68,1,10
12,TRUE,1,82,102,16,1,4,1
4,TRUE,1,19,102,21,9,6,3
7,TRUE,0,150,59,0,35,0,7
3,TRUE,1,0,106,17,9,4,3
7,TRUE,1,51,122,34,6,7,4
8,TRUE,0,102,63,10,17,4,4
6,TRUE,0,111,48,7,43,3,7
8,TRUE,0,109,37,1,22,1,7
8,TRUE,1,87,115,29,6,4,3
9,TRUE,1,86,108,25,1,7,1
2,TRUE,1,0,106,39,0,7,0
9,TRUE,0,101,80,4,13,3,4
6,TRUE,1,47,133,66,8,10,4
6,TRUE,1,16,129,57,7,10,3
3,TRUE,1,0,120,37,3,7,2
8,TRUE,1,62,104,15,10,4,4
4,TRUE,1,4,121,40,9,10,4
9,TRUE,1,69,105,19,7,4,2
7,TRUE,1,57,114,52,3,10,1
6,TRUE,1,69,130,64,9,10,4
7,TRUE,1,69,101,69,4,10,3
3,TRUE,0,148,0,0,28,0,7
6,TRUE,1,21,137,54,3,10,1
3,TRUE,1,7,108,59,3,10,2
4,TRUE,0,126,0,4,36,1,7
7,TRUE,1,85,129,63,10,10,3
2,TRUE,0,148,0,8,66,4,10
6,TRUE,0,112,62,8,43,2,10
7,TRUE,0,106,42,9,60,4,10
8,TRUE,1,74,116,39,2,6,2
10,TRUE,1,75,126,59,10,10,4
11,TRUE,0,107,68,7,36,3,7
7,TRUE,0,103,63,7,32,2,7
3,TRUE,0,103,0,1,11,1,3
4,TRUE,0,109,44,6,32,4,7
5,TRUE,0,101,44,7,24,3,6
10,TRUE,1,81,103,25,8,6,4
7,TRUE,0,102,87,7,28,3,7
7,TRUE,0,107,38,9,30,4,7
8,TRUE,1,94,112,30,3,6,2
10,TRUE,1,65,106,24,1,6,1
6,TRUE,1,97,123,66,8,10,3
5,TRUE,1,25,149,58,8,10,2
8,TRUE,1,94,103,67,8,10,4
5,TRUE,1,27,116,30,8,7,4
2,TRUE,1,0,105,50,8,7,3
7,TRUE,0,105,73,9,35,1,6
7,TRUE,0,103,51,3,12,1,2
15,TRUE,1,82,133,49,8,7,3
8,TRUE,1,65,111,27,0,7,0
9,TRUE,1,93,119,26,6,6,4
5,TRUE,1,38,127,45,1,7,1
8,TRUE,1,61,101,12,2,4,1
11,TRUE,1,96,121,33,9,7,3
8,TRUE,0,102,78,0,15,0,4
12,TRUE,0,119,60,2,27,1,7
8,TRUE,1,18,156,44,0,10,0
7,TRUE,1,48,108,21,5,4,1
9,TRUE,0,110,22,8,30,3,7
9,TRUE,0,103,74,10,20,3,4
4,TRUE,1,17,109,33,9,7,3
9,TRUE,1,68,100,20,8,4,3
5,TRUE,1,53,102,11,1,3,1
7,TRUE,1,81,103,37,6,7,3
8,TRUE,1,84,130,43,9,7,4
3,TRUE,0,109,0,9,31,3,7
7,TRUE,1,38,106,34,10,7,2
11,TRUE,1,65,134,50,9,10,4
5,TRUE,0,119,55,0,27,0,7
7,TRUE,0,123,82,0,16,0,4
6,TRUE,1,69,113,24,10,7,4
9,TRUE,1,80,105,33,7,7,3
4,TRUE,0,113,64,10,26,3,7
9,TRUE,0,103,64,9,22,3,6
7,TRUE,1,56,135,68,9,10,4
7,TRUE,1,41,103,46,7,7,3
6,TRUE,1,19,124,57,2,10,1
15,TRUE,0,126,86,0,15,0,4
7,TRUE,0,121,91,10,37,3,10
6,TRUE,1,56,128,65,3,10,1
4,TRUE,0,142,4,8,58,3,10
2,TRUE,1,0,102,49,3,7,1
7,TRUE,1,26,102,13,8,4,3
8,TRUE,1,78,115,57,9,10,4
11,TRUE,1,64,122,33,5,7,2
6,TRUE,1,55,123,44,0,7,0
10,TRUE,1,86,108,25,3,6,1
5,TRUE,0,126,41,1,54,1,10
13,TRUE,1,40,115,31,7,7,3
9,TRUE,0,100,28,9,32,3,7
4,TRUE,0,102,5,10,24,3,6
5,TRUE,1,36,102,42,10,10,3
6,TRUE,0,117,16,2,41,2,10
5,TRUE,1,48,112,54,9,10,2
5,TRUE,0,141,20,0,33,0,7
8,TRUE,1,44,124,32,7,7,3
3,TRUE,0,103,1,3,56,1,10
9,TRUE,0,100,98,10,18,4,7
7,TRUE,1,12,101,13,8,4,4
10,TRUE,1,32,158,35,0,7,0
2,TRUE,1,0,114,34,3,7,1
6,TRUE,0,108,3,10,35,3,7
8,TRUE,1,68,119,31,10,7,3
4,TRUE,1,21,104,25,8,6,4
6,TRUE,1,34,112,45,3,10,1
8,TRUE,0,109,98,3,24,1,7
4,TRUE,0,117,79,8,44,4,10
2,TRUE,0,125,0,4,32,1,7
8,TRUE,0,127,64,7,35,4,7
11,TRUE,1,59,109,20,8,6,3
8,TRUE,1,66,102,21,8,3,4
6,TRUE,1,42,100,26,8,7,3
9,TRUE,0,107,19,9,30,3,7
5,TRUE,1,39,117,38,10,7,4
9,TRUE,0,129,33,5,36,1,7
11,TRUE,1,85,123,40,5,10,3
7,TRUE,1,49,101,46,10,7,4
7,TRUE,1,47,106,18,3,7,1
8,TRUE,0,107,50,8,29,3,7
9,TRUE,0,110,71,8,20,3,6
7,TRUE,0,114,95,2,20,2,3
10,TRUE,0,145,83,0,50,0,10
6,TRUE,1,0,103,11,2,4,1
9,TRUE,1,34,101,33,10,7,4
10,TRUE,1,50,108,43,3,10,1
5,TRUE,1,0,107,28,10,4,4
8,TRUE,1,46,114,25,8,7,3
8,TRUE,0,108,46,8,53,4,7
9,TRUE,1,57,109,23,10,6,4
11,TRUE,1,90,103,36,9,6,4
12,TRUE,1,68,101,12,3,3,2
9,TRUE,0,104,75,3,25,1,7
10,TRUE,0,106,72,1,32,1,7
6,TRUE,1,26,143,50,5,10,2
11,TRUE,1,82,118,37,7,6,3
5,TRUE,1,43,114,36,5,7,2
10,TRUE,1,33,138,55,5,10,1
11,TRUE,1,84,112,27,10,7,4
10,TRUE,1,59,105,15,3,4,1
8,TRUE,1,75,105,30,9,7,4
5,TRUE,1,30,112,14,0,4,0
6,TRUE,0,103,32,2,48,1,7
10,TRUE,0,110,75,7,54,3,10
10,TRUE,1,77,143,62,8,10,4
5,TRUE,1,15,105,40,9,7,3
7,TRUE,1,68,104,15,9,4,4
8,TRUE,1,47,130,53,9,10,3
9,TRUE,0,118,98,10,52,4,10
5,TRUE,1,22,126,36,5,7,1
7,TRUE,1,62,125,50,10,10,5
9,TRUE,0,107,33,5,14,1,4
8,TRUE,1,98,100,35,8,7,4
7,TRUE,1,39,100,14,6,4,3
7,TRUE,0,103,45,0,13,0,4
4,TRUE,1,5,115,47,9,6,4
5,TRUE,1,0,105,28,6,7,3
10,TRUE,0,105,73,8,26,4,7
8,TRUE,0,128,96,0,11,0,3
3,TRUE,1,3,101,52,1,10,1
10,TRUE,1,95,118,46,4,10,2
10,TRUE,1,78,107,30,9,7,4
7,TRUE,0,127,61,4,39,1,7
5,TRUE,1,78,107,20,4,7,1
12,TRUE,1,50,135,45,9,10,4
6,TRUE,0,104,72,8,15,4,6
7,TRUE,1,98,103,28,1,7,1
11,TRUE,0,112,84,2,18,1,6
6,TRUE,0,123,45,10,47,4,10
5,TRUE,0,120,47,2,28,1,7
9,TRUE,0,130,66,6,46,3,10
6,TRUE,1,21,109,33,0,6,0
9,TRUE,0,144,87,3,50,1,7
6,TRUE,0,101,51,10,57,3,10
7,TRUE,1,73,143,56,1,10,1
9,TRUE,0,100,20,8,20,3,4
13,TRUE,0,134,87,2,38,1,7
6,TRUE,1,37,119,64,7,10,4
2,TRUE,1,0,105,21,10,5,4
7,TRUE,1,64,169,54,0,7,0
8,TRUE,0,109,67,4,16,2,5
9,TRUE,1,96,124,41,4,7,3
7,TRUE,1,43,128,48,7,10,2
7,TRUE,1,17,122,38,10,7,4
4,TRUE,0,106,21,8,40,3,7
10,TRUE,0,103,89,10,32,3,7
8,TRUE,1,96,137,35,0,7,0
9,TRUE,1,82,110,23,1,7,1
13,TRUE,1,79,108,23,8,7,4
11,TRUE,1,82,101,17,9,4,2
7,TRUE,0,120,21,2,72,1,10
6,TRUE,1,34,108,31,6,7,4
11,TRUE,0,138,97,9,50,3,7
9,TRUE,1,51,109,25,7,3,3
8,TRUE,0,104,42,2,44,1,7
5,TRUE,1,51,125,17,0,6,0
8,TRUE,1,17,122,49,10,10,3
6,TRUE,1,7,111,29,3,7,1
9,TRUE,1,83,118,44,7,10,4
11,TRUE,0,114,93,10,26,5,7
10,TRUE,1,70,118,31,7,7,3
6,TRUE,1,44,129,35,1,10,1
4,TRUE,0,116,21,8,71,3,10
9,TRUE,1,95,100,23,5,4,2
7,TRUE,1,40,103,18,10,4,4
6,TRUE,0,115,86,7,23,4,6
8,TRUE,1,74,110,30,8,7,4
8,TRUE,1,33,113,33,7,7,3
6,TRUE,0,105,73,2,15,1,4
4,TRUE,1,10,134,46,3,10,1
5,TRUE,0,121,15,9,57,3,10
7,TRUE,1,72,101,34,9,7,4
7,TRUE,0,113,82,5,48,3,7
10,TRUE,1,68,108,47,2,10,1
4,TRUE,1,58,123,36,9,7,4
9,TRUE,1,67,114,36,10,7,5
7,TRUE,1,66,126,41,7,10,3
5,TRUE,1,19,135,57,9,10,2
7,TRUE,0,112,69,6,27,3,7
6,TRUE,1,80,106,22,3,3,1
8,TRUE,0,132,45,9,45,4,7
7,TRUE,1,12,110,21,10,4,4
6,TRUE,1,0,114,41,6,7,2
6,TRUE,1,16,101,57,1,7,1
3,TRUE,1,0,112,37,2,7,1
6,TRUE,0,103,71,3,30,1,7
5,TRUE,0,100,21,4,35,1,10
6,TRUE,0,103,29,10,25,3,4
10,TRUE,0,130,66,5,37,3,7
10,TRUE,0,125,52,9,48,2,10
6,TRUE,0,108,24,3,28,1,7
6,TRUE,0,106,51,2,46,1,10
14,TRUE,1,81,110,26,10,4,3
2,TRUE,1,0,119,30,3,6,1
10,TRUE,0,113,62,1,30,1,7
6,TRUE,0,119,27,9,57,4,10
3,TRUE,1,23,108,34,7,7,3
5,TRUE,1,35,124,64,7,10,4
7,TRUE,0,117,44,10,41,4,7
3,TRUE,1,14,117,69,9,10,4
6,TRUE,1,35,103,11,3,3,1
4,TRUE,1,24,100,49,8,7,4
5,TRUE,1,14,110,25,10,7,4
11,TRUE,1,97,110,39,8,7,3
7,TRUE,1,93,104,24,4,4,3
8,TRUE,0,109,99,8,31,3,7
3,TRUE,1,20,134,59,3,10,2
9,TRUE,1,62,127,56,6,10,3
6,TRUE,0,110,33,10,42,4,7
7,TRUE,1,47,111,26,0,7,0
7,TRUE,0,110,42,7,50,3,10
8,TRUE,1,23,109,23,8,7,4
6,TRUE,1,33,121,33,10,7,2
9,TRUE,0,106,94,7,43,2,7
6,TRUE,0,121,41,3,44,1,6
5,TRUE,1,76,122,32,9,7,4
3,TRUE,1,48,107,32,0,7,0
7,TRUE,0,110,67,0,18,0,6
8,TRUE,1,54,101,25,10,7,4
6,TRUE,0,100,60,7,73,4,10
3,TRUE,1,0,115,40,10,6,4
6,TRUE,0,103,62,0,23,0,7
11,TRUE,1,57,102,16,1,4,1
3,TRUE,1,21,112,43,6,7,4
8,TRUE,1,77,150,72,10,10,4
5,TRUE,1,25,111,61,9,10,4
9,TRUE,1,21,138,54,10,10,4
9,TRUE,1,74,103,33,9,7,4
4,TRUE,0,101,17,10,29,3,7
6,TRUE,0,105,74,6,25,3,7
6,TRUE,1,37,106,34,10,7,4
11,TRUE,0,115,48,7,29,3,6
7,TRUE,1,15,103,19,5,6,3
10,TRUE,0,153,77,0,33,0,7
10,TRUE,1,93,114,53,7,10,4
10,TRUE,1,86,112,44,8,7,3
8,TRUE,1,47,101,27,10,7,4
6,TRUE,1,21,118,36,10,7,4
9,TRUE,1,33,109,36,9,7,3
9,TRUE,1,95,110,60,9,10,3
8,TRUE,0,119,80,6,33,2,7
11,TRUE,1,99,106,60,8,10,4
11,TRUE,1,65,128,37,4,6,2
8,TRUE,0,122,78,9,32,3,7
9,TRUE,0,116,46,8,33,4,7
10,TRUE,1,85,159,69,2,10,1
6,TRUE,1,60,113,31,5,7,1
11,TRUE,0,108,42,9,27,3,6
7,TRUE,1,37,105,26,7,7,3
5,TRUE,0,125,17,0,11,0,4
2,TRUE,0,110,15,0,46,0,10
6,TRUE,1,47,104,35,8,7,4
6,TRUE,1,21,100,12,1,3,1
7,TRUE,0,118,37,2,27,1,7
7,TRUE,1,48,103,14,1,4,1
3,TRUE,1,40,110,51,0,10,0
7,TRUE,1,55,116,35,7,7,3
9,TRUE,1,61,102,38,3,7,1
6,TRUE,0,118,90,1,26,1,4
6,TRUE,0,127,30,6,39,4,10
11,TRUE,1,82,115,34,4,7,1
10,TRUE,0,133,89,9,70,3,10
6,TRUE,1,50,139,69,9,10,4
8,TRUE,1,68,103,37,10,7,4
5,TRUE,1,40,103,32,10,7,4
3,TRUE,0,119,45,5,30,1,7
8,TRUE,1,2,111,26,9,7,3
8,TRUE,0,115,43,4,31,1,7
7,TRUE,1,74,125,53,10,10,4
5,TRUE,0,100,24,8,45,4,7
7,TRUE,0,114,33,1,26,1,7
7,TRUE,1,98,109,21,9,4,3
8,TRUE,0,104,91,6,33,3,7
4,TRUE,1,0,101,34,10,7,3
5,TRUE,1,17,126,39,10,7,4
9,TRUE,1,66,118,28,9,6,3
3,TRUE,0,116,48,8,69,1,10
9,TRUE,1,70,108,19,1,3,1
4,TRUE,1,2,138,51,8,7,3
5,TRUE,0,110,4,9,27,3,7
7,TRUE,1,26,104,14,1,4,1
8,TRUE,0,120,53,9,33,4,7
6,TRUE,1,75,107,24,1,6,1
6,TRUE,1,17,102,14,10,4,4
9,TRUE,1,61,130,51,8,7,4
8,TRUE,1,86,111,39,2,7,1
5,TRUE,1,10,106,31,10,7,4
8,TRUE,1,26,109,23,1,7,1
6,TRUE,1,37,100,23,6,4,4
5,TRUE,1,29,101,33,6,7,3
7,TRUE,0,126,84,10,50,4,7
6,TRUE,1,79,100,40,7,7,3
5,TRUE,0,117,76,1,33,1,7
7,TRUE,0,117,78,9,39,4,7
4,TRUE,1,8,124,23,0,6,0
6,TRUE,1,58,103,20,6,6,3
12,TRUE,1,93,126,43,7,10,4
9,TRUE,0,106,40,5,13,1,4
2,TRUE,1,0,129,58,7,10,4
12,TRUE,1,31,153,57,2,10,1
11,TRUE,1,93,144,53,2,10,1
4,TRUE,1,49,105,45,10,7,4
4,TRUE,0,101,75,7,58,3,10
6,TRUE,0,122,96,10,74,4,10
9,TRUE,0,135,83,0,19,0,7
10,TRUE,1,43,112,15,2,6,1
9,TRUE,1,40,117,40,10,7,3
8,TRUE,1,49,109,16,0,4,0
2,TRUE,0,124,0,3,62,1,10
8,TRUE,0,144,61,10,65,4,10
3,TRUE,0,114,25,7,25,4,7
2,TRUE,1,0,101,53,6,10,2
6,TRUE,0,135,78,0,57,0,10
6,TRUE,0,108,67,1,36,1,7
7,TRUE,1,60,131,43,10,7,4
7,TRUE,0,102,56,2,43,1,7
8,TRUE,1,59,121,35,2,7,1
10,TRUE,1,46,109,15,1,4,1
10,TRUE,0,114,78,7,56,3,10
10,TRUE,1,46,106,20,6,4,4
6,TRUE,0,109,37,10,33,4,7
6,TRUE,1,19,110,37,10,7,4
7,TRUE,1,48,101,36,9,7,4
5,TRUE,0,109,33,9,21,4,7
9,TRUE,1,67,118,46,10,7,4
8,TRUE,1,46,110,15,4,4,1
7,TRUE,1,19,102,31,10,6,4
