GameNumber,RoundNumber,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodPlayer0,CardsInDeadwoodPlayer1,FinalRound
7722,2,1,0,23,16,8,5,4,false
7722,3,1,0,25,11,9,3,3,false
7722,4,0,13,25,6,19,3,6,false
7722,5,0,49,25,2,38,1,7,false
7722,6,1,49,58,37,4,7,3,false
7722,7,1,49,63,12,7,4,3,false
7722,8,1,49,86,31,8,7,4,false
7722,9,1,49,115,38,9,7,3,true
7723,0,Null,0,0,68,78,10,11,false
7723,0,0,12,0,2,14,1,4,false
7723,1,1,12,33,37,4,7,3,false
7723,2,1,12,72,42,3,7,1,false
7723,3,0,29,72,1,18,1,6,false
7723,4,1,29,97,34,9,7,3,false
7723,5,1,29,113,21,5,4,1,true
7724,0,Null,0,0,86,61,10,11,false
7724,0,1,0,23,32,9,7,4,false
7724,1,0,7,23,10,17,3,6,false
7724,2,1,7,75,59,7,10,1,false
7724,3,0,63,75,9,65,4,10,false
7724,4,1,63,82,16,9,4,3,false
7724,5,1,63,113,39,8,7,4,true
7725,0,Null,0,0,62,77,10,11,false
7725,0,0,13,0,4,17,3,6,false
7725,1,1,13,1,11,10,4,3,false
7725,2,0,43,1,6,36,3,10,false
7725,3,1,43,30,31,2,7,1,false
7725,4,0,45,30,10,12,4,4,false
7725,5,0,80,30,3,38,1,7,false
7725,6,1,80,37,11,4,3,1,false
7725,7,0,103,37,9,32,3,7,true
7726,0,Null,0,0,65,79,10,11,false
7726,0,0,19,0,9,28,2,7,false
7726,1,0,40,0,9,30,4,6,false
7726,2,0,60,0,9,29,4,7,false
7726,3,1,60,6,13,7,6,2,false
7726,4,0,73,6,5,18,1,6,false
7726,5,1,73,31,34,9,7,4,false
7726,6,1,73,48,27,10,7,3,false
7726,7,0,83,48,10,20,4,6,false
7726,8,1,83,59,17,6,4,3,false
7726,9,1,83,70,12,1,4,1,false
7726,10,0,130,70,4,51,2,10,true
7727,0,Null,0,0,68,56,10,11,false
7727,0,1,0,33,38,5,7,3,false
7727,1,0,17,33,9,26,4,4,false
7727,2,0,34,33,8,25,4,6,false
7727,3,0,57,33,9,32,4,7,false
7727,4,0,95,33,4,42,1,7,false
7727,5,1,95,45,19,7,7,3,false
7727,6,0,142,45,10,57,4,10,true
7728,0,Null,0,0,56,92,10,11,false
7728,0,0,7,0,10,17,4,4,false
7728,1,1,7,4,14,10,4,4,false
7728,2,0,31,4,6,30,3,7,false
7728,3,1,31,17,20,7,4,3,false
7728,4,0,54,17,4,27,1,6,false
7728,5,1,54,43,35,9,7,4,false
7728,6,0,63,43,5,14,3,4,false
7728,7,1,63,49,11,5,4,2,false
7728,8,0,85,49,7,29,3,6,false
7728,9,0,90,49,8,13,4,6,false
7728,10,0,95,49,6,11,3,4,false
7728,11,1,95,53,14,10,4,4,false
7728,12,0,108,53,10,23,4,6,true
7729,0,Null,0,0,57,69,10,11,false
7729,0,0,11,0,10,21,3,4,false
7729,1,0,22,0,3,14,2,4,false
7729,2,1,22,47,50,3,7,1,false
7729,3,0,61,47,7,46,3,10,false
7729,4,1,61,58,18,7,4,3,false
7729,5,0,75,58,10,24,3,7,false
7729,6,0,78,58,10,13,4,3,false
7729,7,1,78,70,13,1,4,1,false
7729,8,1,78,79,17,8,4,3,false
7729,9,0,79,79,10,11,3,4,false
7729,10,0,91,79,9,21,4,6,false
7729,11,1,91,92,23,10,7,4,false
7729,12,0,122,92,9,40,4,7,true
7730,0,Null,0,0,65,65,10,11,false
7730,0,1,0,19,20,1,4,1,false
7730,1,1,0,21,12,10,4,3,false
7730,2,1,0,37,20,4,4,1,false
7730,3,1,0,62,27,2,7,1,false
7730,4,0,23,62,9,32,3,6,false
7730,5,0,46,62,10,33,4,4,false
7730,6,1,46,90,36,8,7,4,false
7730,7,1,46,111,29,8,7,3,true
7731,0,Null,0,0,72,72,10,11,false
7731,0,1,0,9,14,5,4,2,false
7731,1,1,0,21,21,9,7,3,false
7731,2,0,42,21,5,47,3,7,false
7731,3,0,83,21,10,51,4,10,false
7731,4,1,83,35,18,4,4,1,false
7731,5,0,99,35,2,18,1,4,false
7731,6,1,99,64,31,2,7,1,false
7731,7,0,102,64,10,13,5,4,true
7732,0,Null,0,0,73,65,10,11,false
7732,0,0,7,0,4,11,1,4,false
7732,1,1,7,6,13,7,4,3,false
7732,2,1,7,34,34,6,10,2,false
7732,3,0,29,34,10,32,4,6,false
7732,4,0,47,34,2,20,1,5,false
7732,5,0,81,34,7,41,4,7,false
7732,6,1,81,39,13,8,4,4,false
7732,7,0,84,39,10,13,3,4,false
7732,8,0,106,39,5,27,3,7,true
7733,0,Null,0,0,79,85,10,11,false
7733,0,0,5,0,10,15,3,4,false
7733,1,1,5,8,18,10,4,4,false
7733,2,0,39,8,7,41,2,10,false
7733,3,0,52,8,8,21,3,4,false
7733,4,0,72,8,6,26,3,5,false
7733,5,1,72,15,13,6,4,4,false
7733,6,0,107,15,3,38,1,6,true
7734,0,Null,0,0,58,66,10,11,false
7734,0,1,0,9,11,2,4,1,false
7734,1,1,0,12,12,9,4,4,false
7734,2,0,12,12,9,21,4,3,false
7734,3,0,29,12,10,27,3,4,false
7734,4,1,29,14,12,10,4,3,false
7734,5,0,43,14,8,22,3,4,false
7734,6,0,82,14,10,49,4,10,false
7734,7,0,121,14,9,48,3,7,true
7735,0,Null,0,0,66,66,10,11,false
7735,0,1,0,5,15,10,4,4,false
7735,1,1,0,27,24,2,6,1,false
7735,2,0,20,27,9,29,4,7,false
7735,3,1,20,64,42,5,7,3,false
7735,4,1,20,72,15,7,6,3,false
7735,5,0,37,72,10,27,4,7,false
7735,6,1,37,77,14,9,4,4,false
7735,7,0,72,77,8,43,4,7,false
7735,8,0,120,77,10,58,4,10,true
7736,0,Null,0,0,70,78,10,11,false
7736,0,1,0,3,13,10,4,4,false
7736,1,0,4,3,9,13,3,4,false
7736,2,0,12,3,8,16,3,4,false
7736,3,0,25,3,4,17,2,4,false
7736,4,0,28,3,10,13,4,4,false
7736,5,0,95,3,0,42,0,7,false
7736,6,1,95,14,19,8,7,3,false
7736,7,1,95,38,31,7,7,4,false
7736,8,0,106,38,7,18,3,4,true
7737,0,Null,0,0,67,70,10,11,false
7737,0,0,22,0,3,25,2,6,false
7737,1,0,33,0,6,17,3,4,false
7737,2,0,53,0,2,22,2,5,false
7737,3,1,53,7,15,8,4,3,false
7737,4,1,53,44,45,8,7,4,false
7737,5,1,53,46,12,10,5,3,false
7737,6,1,53,56,18,8,4,3,false
7737,7,1,53,79,26,3,7,2,false
7737,8,0,60,79,9,16,4,4,false
7737,9,1,60,96,19,2,4,1,false
7737,10,1,60,106,17,7,4,3,true
7738,0,Null,0,0,74,59,10,11,false
7738,0,1,0,32,42,10,7,4,false
7738,1,0,11,32,1,12,1,4,false
7738,2,1,11,69,12,0,4,0,false
7738,3,1,11,107,43,5,10,2,true
7739,0,Null,0,0,64,66,10,11,false
7739,0,0,1,0,10,11,4,4,false
7739,1,0,17,0,10,26,3,7,false
7739,2,0,41,0,7,31,4,7,false
7739,3,1,41,34,35,1,7,1,false
7739,4,0,56,34,1,16,1,4,false
7739,5,0,79,34,5,28,3,7,false
7739,6,0,103,34,7,31,4,7,true
7740,0,Null,0,0,62,75,10,11,false
7740,0,1,0,9,12,3,4,1,false
7740,1,0,15,9,6,21,2,5,false
7740,2,1,15,46,12,0,5,0,false
7740,3,0,21,46,7,13,3,4,false
7740,4,1,21,49,13,10,4,3,false
7740,5,1,21,70,27,6,7,2,false
7740,6,1,21,127,32,0,7,0,true
7741,0,Null,0,0,70,74,10,11,false
7741,0,0,11,0,10,21,5,7,false
7741,1,0,15,0,9,13,4,3,false
7741,2,0,24,0,9,18,3,4,false
7741,3,1,24,4,12,8,4,4,false
7741,4,1,24,11,17,10,4,4,false
7741,5,1,24,30,25,6,7,2,false
7741,6,0,45,30,6,27,1,7,false
7741,7,0,98,30,10,63,4,10,false
7741,8,1,98,42,19,7,6,3,false
7741,9,1,98,48,12,6,4,4,false
7741,10,1,98,75,36,9,7,4,false
7741,11,1,98,93,26,8,7,3,false
7741,12,1,98,114,23,2,6,1,true
7742,0,Null,0,0,54,62,10,11,false
7742,0,0,23,0,9,32,3,7,false
7742,1,0,30,0,10,17,4,6,false
7742,2,1,30,31,41,10,7,4,false
7742,3,0,51,31,8,29,3,7,false
7742,4,0,82,31,2,33,1,7,false
7742,5,1,82,79,57,9,10,3,false
7742,6,1,82,103,30,6,4,3,true
7743,0,Null,0,0,69,68,10,11,false
7743,0,0,40,0,9,49,3,10,false
7743,1,0,56,0,2,18,1,4,false
7743,2,1,56,7,17,10,6,4,false
7743,3,0,84,7,10,38,3,7,false
7743,4,0,94,7,9,19,4,4,false
7743,5,0,127,7,9,42,3,6,true
7744,0,Null,0,0,74,51,10,11,false
7744,0,1,0,14,19,5,4,3,false
7744,1,1,0,29,25,10,7,4,false
7744,2,0,38,29,10,48,4,7,false
7744,3,0,69,29,10,41,4,7,false
7744,4,0,73,29,8,12,4,4,false
7744,5,1,73,45,24,8,4,3,false
7744,6,0,114,45,6,47,1,10,true
7745,0,Null,0,0,58,80,10,11,false
7745,0,0,7,0,8,15,4,4,false
7745,1,0,24,0,1,18,1,4,false
7745,2,1,24,7,17,10,4,3,false
7745,3,0,39,7,9,24,3,7,false
7745,4,0,48,7,10,19,3,6,false
7745,5,1,48,13,15,9,4,3,false
7745,6,0,61,13,3,16,1,4,false
7745,7,1,61,16,13,10,4,3,false
7745,8,1,61,52,42,6,7,1,false
7745,9,0,117,52,9,65,3,10,true
7746,0,Null,0,0,73,81,10,11,false
7746,0,1,0,16,19,3,4,2,false
7746,1,1,0,46,35,5,7,2,false
7746,2,1,0,85,48,9,10,4,false
7746,3,1,0,95,18,8,6,1,false
7746,4,0,14,95,1,15,1,3,false
7746,5,0,32,95,10,28,4,6,false
7746,6,0,46,95,10,24,4,6,false
7746,7,1,46,138,49,6,10,3,true
7747,0,Null,0,0,67,80,10,11,false
7747,0,0,22,0,7,29,3,7,false
7747,1,1,22,21,24,3,7,2,false
7747,2,0,44,21,9,31,4,6,false
7747,3,0,110,21,8,74,3,10,true
7748,0,Null,0,0,74,57,10,11,false
7748,0,0,13,0,1,14,1,3,false
7748,1,0,25,0,10,22,3,6,false
7748,2,0,27,0,9,11,4,4,false
7748,3,0,30,0,10,13,4,4,false
7748,4,1,30,39,46,7,7,4,false
7748,5,0,57,39,7,34,4,7,false
7748,6,0,89,39,3,35,2,7,false
7748,7,1,89,48,19,10,7,4,false
7748,8,1,89,77,31,2,7,1,false
7748,9,1,89,92,17,2,7,1,false
7748,10,0,100,92,2,13,1,4,true
7749,0,Null,0,0,76,69,10,11,false
7749,0,0,26,0,10,36,1,7,false
7749,1,1,26,9,11,2,4,1,false
7749,2,1,26,23,20,6,4,3,false
7749,3,1,26,40,26,9,5,2,false
7749,4,1,26,50,19,9,6,3,false
7749,5,0,59,50,7,40,2,10,false
7749,6,1,59,60,11,1,3,1,false
7749,7,0,77,60,10,28,3,7,false
7749,8,0,81,60,10,14,4,4,false
7749,9,1,81,92,41,9,7,3,false
7749,10,0,85,92,7,11,3,3,false
7749,11,0,123,92,9,47,3,7,true
7750,0,Null,0,0,81,71,10,11,false
7750,0,1,0,23,32,9,6,3,false
7750,1,0,7,23,8,15,3,6,false
7750,2,0,38,23,5,36,2,7,false
7750,3,0,47,23,10,19,4,6,false
7750,4,0,48,23,10,11,3,4,false
7750,5,1,48,39,26,10,6,3,false
7750,6,1,48,48,12,3,4,1,false
7750,7,0,61,48,10,23,3,6,false
7750,8,0,62,48,10,11,4,4,false
7750,9,1,62,71,31,8,7,3,false
7750,10,1,62,84,21,8,4,3,false
7750,11,1,62,89,14,9,4,4,false
7750,12,0,88,89,3,29,1,7,false
7750,13,1,88,108,29,10,7,4,true
7751,0,Null,0,0,52,80,10,11,false
7751,0,0,54,0,6,60,2,10,false
7751,1,0,58,0,9,13,3,5,false
7751,2,0,60,0,10,12,4,4,false
7751,3,0,78,0,4,22,1,6,false
7751,4,1,78,16,25,9,6,3,false
7751,5,0,95,16,9,26,3,7,false
7751,6,0,98,16,10,13,4,4,false
7751,7,1,98,21,14,9,4,4,false
7751,8,0,109,21,10,21,3,4,true
7752,0,Null,0,0,70,78,10,11,false
7752,0,0,28,0,10,38,3,7,false
7752,1,0,48,0,8,28,4,4,false
7752,2,1,48,28,37,9,7,4,false
7752,3,1,48,30,12,10,4,3,false
7752,4,0,57,30,10,19,5,4,false
7752,5,0,64,30,9,16,3,4,false
7752,6,1,64,71,16,0,4,0,false
7752,7,0,100,71,8,44,3,7,true
7753,0,Null,0,0,75,59,10,11,false
7753,0,0,5,0,10,15,4,4,false
7753,1,0,15,0,3,13,2,4,false
7753,2,0,42,0,1,28,1,7,false
7753,3,1,42,40,15,0,4,0,false
7753,4,0,50,40,4,12,3,4,false
7753,5,1,50,56,17,1,6,1,false
7753,6,1,50,82,35,9,7,4,false
7753,7,0,55,82,6,11,3,4,false
7753,8,0,95,82,5,45,2,7,false
7753,9,1,95,115,41,8,7,4,true
7754,0,Null,0,0,67,57,10,11,false
7754,0,1,0,61,36,0,7,0,false
7754,1,1,0,86,27,2,7,1,false
7754,2,1,0,123,38,1,7,1,true
7755,0,Null,0,0,67,82,10,11,false
7755,0,1,0,7,13,6,4,3,false
7755,1,0,18,7,9,27,3,6,false
7755,2,0,22,7,9,13,4,3,false
7755,3,1,22,28,31,10,7,4,false
7755,4,0,34,28,7,19,4,6,false
7755,5,1,34,34,13,7,6,4,false
7755,6,1,34,36,11,9,4,4,false
7755,7,1,34,51,25,10,7,4,false
7755,8,1,34,55,13,9,4,3,false
7755,9,0,73,55,8,47,3,7,false
7755,10,0,82,55,9,18,3,6,false
7755,11,1,82,58,12,9,4,4,false
7755,12,0,99,58,8,25,4,4,false
7755,13,1,99,66,12,4,4,1,false
7755,14,0,116,66,4,21,1,7,true
7756,0,Null,0,0,62,79,10,11,false
7756,0,0,11,0,5,16,2,4,false
7756,1,0,76,0,0,40,0,7,false
7756,2,0,80,0,10,14,3,4,false
7756,3,1,80,6,15,9,4,4,false
7756,4,1,80,42,11,0,4,0,false
7756,5,0,94,42,6,20,3,5,false
7756,6,0,123,42,9,38,4,7,true
7757,0,Null,0,0,63,75,10,11,false
7757,0,0,25,0,10,35,4,7,false
7757,1,1,25,14,15,1,4,1,false
7757,2,1,25,46,39,7,7,4,false
7757,3,0,53,46,9,37,4,7,false
7757,4,1,53,61,17,2,4,1,false
7757,5,0,60,61,7,14,3,4,false
7757,6,0,69,61,4,13,3,5,false
7757,7,1,69,65,13,9,4,3,false
7757,8,1,69,84,26,7,7,4,false
7757,9,0,93,84,10,34,4,7,false
7757,10,1,93,134,58,8,10,4,true
7758,0,Null,0,0,71,71,10,11,false
7758,0,0,12,0,8,20,4,7,false
7758,1,0,37,0,9,34,3,7,false
7758,2,1,37,22,28,6,6,4,false
7758,3,0,63,22,6,32,3,7,false
7758,4,1,63,47,26,1,4,1,false
7758,5,1,63,58,17,6,6,4,false
7758,6,1,63,98,43,3,10,1,false
7758,7,1,63,112,21,7,4,2,true
7759,0,Null,0,0,55,70,10,11,false
7759,0,1,0,5,12,7,4,3,false
7759,1,1,0,16,21,10,7,4,false
7759,2,0,23,16,4,27,1,7,false
7759,3,0,32,16,8,17,4,4,false
7759,4,1,32,28,19,7,6,4,false
7759,5,0,48,28,2,18,1,4,false
7759,6,0,57,28,8,17,4,4,false
7759,7,0,75,28,10,28,4,6,false
7759,8,0,100,28,9,34,2,6,true
7760,0,Null,0,0,61,79,10,11,false
7760,0,1,0,22,25,3,6,1,false
7760,1,0,9,22,3,12,1,4,false
7760,2,1,9,60,13,0,3,0,false
7760,3,1,9,66,14,8,4,4,false
7760,4,0,16,66,7,14,4,3,false
7760,5,0,32,66,7,23,4,7,false
7760,6,0,54,66,10,32,4,7,false
7760,7,1,54,76,19,9,4,3,false
7760,8,0,74,76,3,23,1,7,false
7760,9,1,74,116,15,0,4,0,true
7761,0,Null,0,0,48,67,10,11,false
7761,0,1,0,8,14,6,6,4,false
7761,1,1,0,24,26,10,6,3,false
7761,2,0,9,24,2,11,1,4,false
7761,3,1,9,47,32,9,7,3,false
7761,4,1,9,51,14,10,4,3,false
7761,5,0,17,51,5,13,3,3,false
7761,6,1,17,57,12,6,4,1,false
7761,7,1,17,100,51,8,10,3,true
7762,0,Null,0,0,79,68,10,11,false
7762,0,1,0,20,26,6,7,3,false
7762,1,1,0,23,11,8,4,3,false
7762,2,0,14,23,10,24,3,4,false
7762,3,0,22,23,7,15,3,3,false
7762,4,1,22,24,11,10,4,4,false
7762,5,1,22,34,14,4,5,3,false
7762,6,0,73,34,10,61,4,10,false
7762,7,0,93,34,4,24,1,4,false
7762,8,0,115,34,10,32,3,6,true
7763,0,Null,0,0,51,62,10,11,false
7763,0,1,0,76,51,0,10,0,false
7763,1,0,19,76,6,25,4,7,false
7763,2,1,19,113,12,0,6,0,true
7764,0,Null,0,0,60,70,10,11,false
7764,0,0,5,0,9,14,3,6,false
7764,1,0,25,0,7,27,4,7,false
7764,2,0,53,0,10,38,3,7,false
7764,3,0,79,0,6,32,1,7,false
7764,4,0,93,0,7,21,3,6,false
7764,5,0,126,0,10,43,3,7,true
7765,0,Null,0,0,61,82,10,11,false
7765,0,1,0,22,30,8,7,3,false
7765,1,0,13,22,7,20,4,4,false
7765,2,1,13,61,47,8,7,2,false
7765,3,0,27,61,10,24,4,4,false
7765,4,1,27,106,53,8,10,4,true
7766,0,Null,0,0,74,61,10,11,false
7766,0,1,0,27,29,2,7,1,false
7766,1,0,48,27,6,54,3,10,false
7766,2,0,86,27,9,47,4,7,false
7766,3,1,86,45,25,7,7,3,false
7766,4,1,86,91,55,9,10,3,false
7766,5,0,91,91,9,14,3,4,false
7766,6,0,134,91,8,51,3,10,true
7767,0,Null,0,0,72,90,10,11,false
7767,0,0,7,0,9,16,3,4,false
7767,1,0,24,0,7,24,3,4,false
7767,2,0,62,0,9,47,4,7,false
7767,3,0,89,0,7,34,3,6,false
7767,4,1,89,53,57,4,10,2,false
7767,5,0,104,53,1,16,1,4,true
7768,0,Null,0,0,68,77,10,11,false
7768,0,1,0,57,63,6,10,4,false
7768,1,0,16,57,10,26,3,7,false
7768,2,1,16,60,11,8,4,4,false
7768,3,1,16,79,29,10,7,4,false
7768,4,0,57,79,8,49,3,10,false
7768,5,1,57,93,16,2,3,1,false
7768,6,0,102,93,8,53,4,10,true
7769,0,Null,0,0,71,63,10,11,false
7769,0,1,0,3,13,10,4,3,false
7769,1,1,0,16,20,7,4,3,false
7769,2,1,0,20,11,7,4,3,false
7769,3,0,34,20,3,37,1,7,false
7769,4,1,34,39,29,10,6,4,false
7769,5,0,51,39,8,25,4,4,false
7769,6,0,64,39,3,16,1,6,false
7769,7,1,64,46,11,4,4,3,false
7769,8,0,73,46,3,12,1,4,false
7769,9,1,73,60,15,1,4,1,false
7769,10,1,73,75,25,10,7,4,false
7769,11,0,128,75,9,64,4,10,true
7770,0,Null,0,0,58,93,10,11,false
7770,0,0,9,0,8,17,3,4,false
7770,1,0,34,0,10,35,4,7,false
7770,2,1,34,9,12,3,4,1,false
7770,3,0,52,9,9,27,4,7,false
7770,4,1,52,12,13,10,6,4,false
7770,5,0,88,12,8,44,4,7,false
7770,6,1,88,42,31,1,7,1,false
7770,7,0,109,42,9,30,4,7,true
7771,0,Null,0,0,56,77,10,11,false
7771,0,0,6,0,8,14,4,4,false
7771,1,0,53,0,2,49,1,10,false
7771,2,1,53,22,30,8,6,3,false
7771,3,1,53,51,39,10,7,4,false
7771,4,0,113,51,4,64,3,10,true
7772,0,Null,0,0,62,83,10,11,false
7772,0,1,0,2,12,10,4,4,false
7772,1,0,21,2,3,24,2,4,false
7772,2,0,44,2,9,32,4,5,false
7772,3,0,66,2,5,27,3,6,false
7772,4,1,66,15,21,8,7,2,false
7772,5,0,80,15,10,24,4,7,false
7772,6,0,120,15,8,48,3,10,true
7773,0,Null,0,0,45,81,10,11,false
7773,0,0,7,0,6,13,3,4,false
7773,1,0,45,0,10,48,3,7,false
7773,2,0,57,0,5,17,1,4,false
7773,3,0,70,0,8,21,4,6,false
7773,4,0,86,0,9,25,4,7,false
7773,5,0,107,0,2,23,1,7,true
7774,0,Null,0,0,71,72,10,11,false
7774,0,1,0,21,26,5,7,1,false
7774,1,0,28,21,1,29,1,7,false
7774,2,1,28,57,39,3,10,1,false
7774,3,1,28,102,52,7,10,2,true
7775,0,Null,0,0,51,62,10,11,false
7775,0,0,30,0,9,39,3,7,false
7775,1,1,30,25,29,4,7,2,false
7775,2,0,48,25,5,23,1,6,false
7775,3,1,48,36,18,7,6,3,false
7775,4,1,48,41,13,8,4,4,false
7775,5,1,48,82,16,0,4,0,false
7775,6,0,89,82,10,51,3,7,false
7775,7,1,89,88,15,9,5,3,false
7775,8,0,109,88,6,26,1,7,true
7776,0,Null,0,0,87,65,10,11,false
7776,0,0,35,0,6,41,1,7,false
7776,1,1,35,26,35,9,7,3,false
7776,2,0,51,26,10,26,4,6,false
7776,3,1,51,96,45,0,7,0,false
7776,4,0,76,96,8,33,4,7,false
7776,5,1,76,109,23,10,7,3,true
7777,0,Null,0,0,71,65,10,11,false
7777,0,1,0,12,21,9,7,5,false
7777,1,0,13,12,5,18,1,6,false
7777,2,1,13,23,19,8,6,4,false
7777,3,0,44,23,9,40,4,7,false
7777,4,0,70,23,2,28,1,7,false
7777,5,1,70,37,23,9,7,3,false
7777,6,0,81,37,8,19,4,4,false
7777,7,0,85,37,10,14,4,3,false
7777,8,1,85,52,25,10,7,4,false
7777,9,0,113,52,2,30,1,7,true
7778,0,Null,0,0,63,57,10,11,false
7778,0,0,17,0,6,23,3,7,false
7778,1,1,17,11,12,1,4,1,false
7778,2,1,17,42,38,7,7,2,false
7778,3,1,17,49,14,7,4,2,false
7778,4,1,17,85,43,7,7,1,false
7778,5,1,17,94,11,2,4,1,false
7778,6,0,34,94,8,25,3,4,false
7778,7,0,62,94,1,29,1,7,false
7778,8,1,62,97,12,9,4,4,false
7778,9,0,78,97,8,24,4,7,false
7778,10,0,112,97,7,41,3,7,true
7779,0,Null,0,0,61,68,10,11,false
7779,0,0,2,0,10,12,3,4,false
7779,1,1,2,13,18,5,4,2,false
7779,2,1,2,29,18,2,4,1,false
7779,3,1,2,35,12,6,4,3,false
7779,4,0,14,35,10,22,4,4,false
7779,5,0,48,35,8,42,3,7,false
7779,6,1,48,69,42,8,10,3,false
7779,7,0,90,69,10,52,4,7,false
7779,8,0,95,69,9,14,4,3,false
7779,9,1,95,82,20,7,4,3,false
7779,10,1,95,83,11,10,3,3,false
7779,11,0,107,83,4,16,1,4,true
7780,0,Null,0,0,68,71,10,11,false
7780,0,1,0,39,49,10,7,1,false
7780,1,1,0,40,11,10,4,3,false
7780,2,1,0,45,14,9,3,3,false
7780,3,0,27,45,10,37,4,7,false
7780,4,1,27,53,16,8,4,3,false
7780,5,0,32,53,10,15,3,4,false
7780,6,1,32,61,13,5,3,3,false
7780,7,0,68,61,6,42,4,7,false
7780,8,1,68,64,13,10,4,3,false
7780,9,1,68,119,30,0,7,0,true
7781,0,Null,0,0,61,55,10,11,false
7781,0,0,27,0,9,36,3,10,false
7781,1,1,27,19,28,9,5,4,false
7781,2,0,39,19,3,15,2,3,false
7781,3,1,39,60,50,9,10,4,false
7781,4,1,39,73,22,9,6,4,false
7781,5,0,43,73,8,12,4,4,false
7781,6,0,53,73,8,18,3,6,false
7781,7,0,79,73,8,34,3,7,false
7781,8,0,86,73,9,16,4,6,false
7781,9,1,86,89,22,6,6,3,false
7781,10,0,89,89,10,13,3,4,false
7781,11,0,94,89,9,14,3,5,false
7781,12,0,111,89,2,19,1,4,true
7782,0,Null,0,0,64,70,10,11,false
7782,0,1,0,54,56,2,10,1,false
7782,1,1,0,63,11,2,4,1,false
7782,2,1,0,67,11,7,4,3,false
7782,3,1,0,99,39,7,7,2,false
7782,4,0,19,99,2,21,1,4,false
7782,5,1,19,127,37,9,7,3,true
7783,0,Null,0,0,67,71,10,11,false
7783,0,0,13,0,8,21,4,6,false
7783,1,0,36,0,10,33,4,7,false
7783,2,0,62,0,10,36,4,7,false
7783,3,1,62,47,55,8,10,4,false
7783,4,0,79,47,10,27,3,6,false
7783,5,0,111,47,10,42,4,7,true
7784,0,Null,0,0,81,58,10,11,false
7784,0,1,0,37,38,1,6,1,false
7784,1,0,5,37,7,12,3,3,false
7784,2,0,18,37,10,23,4,7,false
7784,3,0,47,37,8,37,4,7,false
7784,4,1,47,77,47,7,10,3,false
7784,5,0,49,77,9,11,5,3,false
7784,6,0,78,77,2,31,1,7,false
7784,7,0,86,77,9,17,3,4,false
7784,8,0,109,77,10,33,3,7,true
7785,0,Null,0,0,53,88,10,11,false
7785,0,1,0,25,35,10,7,3,false
7785,1,1,0,49,34,10,7,3,false
7785,2,0,44,49,0,19,0,4,false
7785,3,0,59,49,10,25,4,6,false
7785,4,0,70,49,8,19,3,7,false
7785,5,0,85,49,10,25,3,7,false
7785,6,0,107,49,7,29,3,7,true
7786,0,Null,0,0,70,71,10,11,false
7786,0,1,0,46,53,7,10,3,false
7786,1,0,22,46,10,32,3,7,false
7786,2,0,71,46,1,50,1,10,false
7786,3,1,71,103,32,0,10,0,true
7787,0,Null,0,0,65,51,10,11,false
7787,0,1,0,16,23,7,6,3,false
7787,1,0,30,16,8,38,4,7,false
7787,2,1,30,32,26,10,7,4,false
7787,3,0,42,32,10,22,3,3,false
7787,4,1,42,39,17,10,6,4,false
7787,5,1,42,57,28,10,7,3,false
7787,6,1,42,87,38,8,7,4,false
7787,7,0,67,87,9,34,3,7,false
7787,8,1,67,109,29,7,7,4,true
7788,0,Null,0,0,69,64,10,11,false
7788,0,0,20,0,8,28,3,7,false
7788,1,0,49,0,4,33,3,7,false
7788,2,1,49,11,17,6,3,2,false
7788,3,0,64,11,1,16,1,4,false
7788,4,1,64,24,14,1,4,1,false
7788,5,0,67,24,9,12,4,4,false
7788,6,0,85,24,9,27,4,7,false
7788,7,0,95,24,6,16,3,5,false
7788,8,0,189,24,0,69,0,10,true
7789,0,Null,0,0,60,70,10,11,false
7789,0,0,9,0,8,17,4,4,false
7789,1,1,9,14,22,8,7,3,false
7789,2,0,49,14,5,45,1,7,false
7789,3,0,67,14,6,24,3,4,false
7789,4,1,67,70,61,5,10,1,false
7789,5,1,67,74,12,8,4,4,false
7789,6,1,67,87,23,10,7,3,false
7789,7,0,81,87,7,21,3,3,false
7789,8,1,81,98,17,6,4,2,false
7789,9,0,113,98,5,37,3,7,true
7790,0,Null,0,0,67,67,10,11,false
7790,0,1,0,16,22,6,7,3,false
7790,1,0,2,16,10,12,3,3,false
7790,2,1,2,22,12,6,4,4,false
7790,3,0,19,22,2,19,1,4,false
7790,4,0,51,22,1,33,1,7,false
7790,5,0,64,22,8,21,4,4,false
7790,6,1,64,33,18,7,4,3,false
7790,7,0,77,33,4,17,2,6,false
7790,8,0,86,33,6,15,4,4,false
7790,9,0,95,33,7,16,3,7,false
7790,10,1,95,62,35,6,10,3,false
7790,11,0,105,62,2,12,1,4,true
7791,0,Null,0,0,70,78,10,11,false
7791,0,1,0,18,26,8,6,4,false
7791,1,1,0,38,30,10,7,4,false
7791,2,1,0,46,16,8,3,4,false
7791,3,1,0,59,14,1,3,1,false
7791,4,0,2,59,9,11,3,4,false
7791,5,0,14,59,10,22,4,7,false
7791,6,0,42,59,3,31,1,7,false
7791,7,0,73,59,9,40,4,7,false
7791,8,1,73,96,47,10,10,4,false
7791,9,0,117,96,9,53,3,7,true
7792,0,Null,0,0,62,88,10,11,false
7792,0,0,13,0,7,20,3,4,false
